Cuntrycd,Stkcd,Stknme,Conme,Conme_en,Indcd,Indnme,Nindcd,Nindnme,Nnindcd,Nnindnme,Estbdt,Listdt,Favaldt,Curtrd,Ipoprm,Ipoprc,Ipocur,Nshripo,Parvcur,Ipodt,Parval,Sctcd,Statco,Crcd,Statdt,Commnt,Markettype
10,415,渤海金控,渤海金控投资股份有限公司,"Bohai Financial Investment Holding Co.,Ltd.",2,公用事业,K39,租赁服务业,L71,租赁业,1993/6/30,1996/7/16,1996/7/16,CNY,5,6,CNY,12500,CNY,1996/6/23,1,2,A,,2017/4/27,,4
10,416,民生控股,民生控股股份有限公司,"Minsheng Holdings Co., Ltd.",1,金融,I31,金融信托业,J69,其他金融业,1993/6/12,1996/7/19,1996/7/19,CNY,4.35,5.35,CNY,18000,CNY,1996/6/24,1,2,A,,2017/4/27,,4
10,417,合肥百货,合肥百货大楼集团股份有限公司,"Hefei Department Store Group Co., Ltd.",6,商业,H11,零售业,F52,零售业,1993/10/19,1996/8/12,1996/8/12,CNY,4.8,5.8,CNY,18000,CNY,1996/7/8,1,2,A,,2017/4/27,,4
10,418,小天鹅A,无锡小天鹅股份有限公司,"WUXI LITTLE SWAN CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1993/11/29,1997/3/28,1997/3/28,CNY,11.24,12.24,CNY,60000,CNY,1997/3/18,1,2,A,200418,2017/4/27,,4
10,419,通程控股,长沙通程控股股份有限公司,"Changsha Tongcheng Holdings Co., Ltd.",6,商业,H11,零售业,F52,零售业,1996/8/10,1996/8/16,1996/8/16,CNY,5.08,6.08,CNY,15000,CNY,1996/7/19,1,2,A,,2017/4/27,,4
10,420,吉林化纤,吉林化纤股份有限公司,"JILIN CHEMICAL FIBRE STOCK CO., LTD.",5,工业,C47,化学纤维制造业,C28,化学纤维制造业,1993/5/8,1996/8/2,1996/8/2,CNY,5.99,6.99,CNY,36500,CNY,1996/7/23,1,2,A,,2017/4/27,,4
10,421,南京公用,南京公用发展股份有限公司,"NanJing Public Utilities Development Co.,Ltd.",5,工业,D03,煤气生产和供应业,D45,燃气生产和供应业,1992/7/10,1996/8/6,1996/8/6,CNY,4.6,5.6,CNY,13740,CNY,1996/7/25,1,2,A,,2017/4/27,,4
10,422,湖北宜化,湖北宜化化工股份有限公司,"Hubei Yihua Chemical Industry Co,.Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1992/12/24,1996/8/15,1996/8/15,CNY,4.9,5.9,CNY,16350,CNY,1996/7/25,1,2,A,,2017/8/22,,4
10,423,东阿阿胶,东阿阿胶股份有限公司,"Dong-E-E-Jiao Co.,Ltd.",5,工业,C81,医药制造业,C27,医药制造业,1993/5/28,1996/7/29,1996/7/29,CNY,4.28,5.28,CNY,17500,CNY,1996/7/5,1,2,A,,2017/4/27,,4
10,425,徐工机械,徐工集团工程机械股份有限公司,"XCMG CONSTRUCTION MACHINERY CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1993/12/15,1996/8/28,1996/8/28,CNY,3.8,4.8,CNY,30000,CNY,1996/8/13,1,2,A,,2017/4/27,,4
10,426,兴业矿业,内蒙古兴业矿业股份有限公司,"Inner Mongolia Xingye Mining Co., Ltd.",5,工业,B07,有色金属矿采选业,B09,有色金属矿采选业,1994/2/18,1996/8/28,1996/8/28,CNY,4.88,5.88,CNY,15300,CNY,1996/8/1,1,2,A,,2017/4/27,,4
10,428,华天酒店,华天酒店集团股份有限公司,"Huatian Hotel Group Co., Ltd.",6,商业,K32,旅馆业,H61,住宿业,1995/10/18,1996/8/8,1996/8/8,CNY,4.98,5.98,CNY,20000,CNY,1996/7/19,1,2,A,,2017/4/27,,4
10,429,粤高速A,广东省高速公路发展股份有限公司,"Guangdong Provincial Expressway Development Co., Ltd.",2,公用事业,F03,公路运输业,G54,道路运输业,1993/2/9,1998/2/20,1998/2/20,CNY,4.41,5.41,CNY,100000,CNY,1998/1/9,1,2,A,200429,2017/4/27,,4
10,430,张家界,张家界旅游集团股份有限公司,"Zhang Jia Jie Tourism Group Co., Ltd.",2,公用事业,K34,旅游业,N78,公共设施管理业,1992/12/19,1996/8/29,1996/8/29,CNY,5.8,6.8,CNY,15000,CNY,1996/8/13,1,2,A,,2017/4/27,,4
10,488,晨鸣纸业,山东晨鸣纸业集团股份有限公司,Shandong Chenming Paper Holdings Limited,5,工业,C31,造纸及纸制品业,C22,造纸及纸制品业,1993/5/5,2000/11/20,2000/11/20,CNY,19.8,20.8,CNY,70000,CNY,2000/11/2,1,2,A,200488,2017/6/19,1812,4
10,498,山东路桥,山东高速路桥集团股份有限公司,"SHANDONG HI-SPEED ROAD&BRIDGE CO.,LTD.",3,房地产,E01,土木工程建筑业,E48,土木工程建筑业,1993/12/22,1997/6/9,1997/6/9,CNY,4.88,5.88,CNY,60000,CNY,1997/5/21,1,2,A,,2017/4/27,,4
10,501,鄂武商A,武汉武商集团股份有限公司,"WUHAN DEPARTMENT STORE GROUP CO., LTD.",6,商业,H11,零售业,F52,零售业,1986/12/25,1992/11/20,1992/11/20,CNY,2.5,3.5,CNY,32202,CNY,1992/4/1,1,2,A,,2017/4/27,,4
10,502,绿景控股,绿景控股股份有限公司,"Lvjing Holding Co., Ltd.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1991/5/18,1992/11/23,1992/11/23,CNY,0,1,CNY,16741,CNY,1991/6/5,1,2,A,,2017/6/9,,4
10,503,海虹控股,海虹企业(控股)股份有限公司,Searainbow Holding Corp.,2,公用事业,G8705,计算机网络开发、维护与咨询,I64,互联网和相关服务,1991/9/14,1992/11/30,1992/11/30,CNY,0,1,CNY,31035,CNY,1991/10/5,1,2,N,,2017/5/11,,4
10,504,南华生物,南华生物医药股份有限公司,"NanHua Bio-medicineCO.,Ltd.",2,公用事业,L01,出版业,R85,新闻和出版业,1991/10/18,1992/12/8,1992/12/8,CNY,0,1,CNY,30000,CNY,1991/10/28,1,2,N,,2017/7/26,,4
10,505,珠江控股,海南珠江控股股份有限公司,"Hainan Pearl River Holding Co., Ltd.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1992/1/11,1992/12/21,1992/12/21,CNY,0,1,CNY,21086,CNY,1992/1/20,1,2,A,200505,2017/6/29,,4
10,506,中润资源,中润资源投资股份有限公司,Zhongrun Resources Investment Corporation,5,工业,B07,有色金属矿采选业,B09,有色金属矿采选业,1988/3/12,1993/3/12,1993/3/12,CNY,2.2,3.2,CNY,30000,CNY,1989/1/27,1,2,N,,2017/4/25,,4
10,507,珠海港,珠海港股份有限公司,"Zhuhai Port Co., Ltd.",2,公用事业,F07,水上运输业,G55,水上运输业,1989/3/9,1993/3/26,1993/3/26,CNY,9,10,CNY,81093,CNY,1989/4/1,1,2,A,,2017/4/27,,4
10,508,琼民源A,海南民源现代农业发展股份有限公司,"Hainan Minyuan Modern Agricultural Development Co.,Ltd.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1992/1/21,1993/4/30,1993/4/30,CNY,2.99,3.99,CNY,30000,CNY,1992/9/2,1,2,D,,1999/7/12,,4
10,509,华塑控股,华塑控股股份有限公司,"Huasu Holdings Co., Ltd.",5,工业,C49,塑料制造业,C29,橡胶和塑料制品业,1990/3/1,1993/5/7,1993/5/7,CNY,0,1,CNY,20500,CNY,1992/1/1,1,2,N,,2017/7/18,,4
10,510,金路集团,四川金路集团股份有限公司,"Sichuan Jinlu Group Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1989/4/12,1993/5/7,1993/5/7,CNY,2.2,3.2,CNY,20000,CNY,1992/12/1,1,2,A,,2017/4/27,,4
10,511,*ST 烯碳,银基烯碳新材料集团股份有限公司,"Ingenious Ene-Carbon New Materials Group Co.,Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,1988/9/1,1993/5/18,1993/5/18,CNY,0,1,CNY,16000,CNY,1989/2/21,1,2,N,,2017/5/2,,4
10,513,丽珠集团,丽珠医药集团股份有限公司,Livzon Pharmaceutical Group Inc.,5,工业,C81,医药制造业,C27,医药制造业,1992/3/1,1993/10/28,1993/10/28,CNY,5.38,6.38,CNY,13000,CNY,1993/9/16,1,2,A,,2017/4/27,1513,4
10,514,渝开发,重庆渝开发股份有限公司,"Chongqing Yukaifa Co., Ltd.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1992/10/23,1993/7/12,1993/7/12,CNY,0,1,CNY,18000,CNY,1992/6/1,1,2,A,,2017/4/27,,4
10,515,攀渝钛业,攀钢集团重庆钛业股份有限公司,"Chongqing Titanium Industry Co., Ltd. of Pangang Group",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1990/9/4,1993/7/12,1993/7/12,CNY,0,1,CNY,36000,CNY,1992/6/1,1,2,D,,2009/5/6,,4
10,516,国际医学,西安国际医学投资股份有限公司,XI'AN INTERNATIONAL MEDICAL INVESTMENT COMPANY LIMITED,6,商业,H11,零售业,F52,零售业,1986/12/19,1993/8/9,1993/8/9,CNY,1.1,2.1,CNY,29000,CNY,1992/5/1,1,2,A,,2017/5/9,,4
10,517,荣安地产,荣安地产股份有限公司,"RONGAN PROPERTY CO., LTD.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1989/5/19,1993/8/6,1993/8/6,CNY,2.3,3.3,CNY,12061,CNY,1993/5/1,1,2,A,,2017/4/27,,4
10,518,四环生物,江苏四环生物股份有限公司,"Jiangsu Sihuan Bioengineering Co., Ltd.",5,工业,C8501,生物药品制造业,C27,医药制造业,1990/2/20,1993/9/8,1993/9/8,CNY,1.5,2.5,CNY,40000,CNY,1993/4/26,1,2,A,,2017/4/27,,4
10,519,中兵红箭,中兵红箭股份有限公司,"NORTH INDUSTRIES GROUP RED ARROW CO., LTD",5,工业,C73,专用设备制造业,C35,专用设备制造业,1989/12/10,1993/10/8,1993/10/8,CNY,0,1,CNY,14756,CNY,1989/8/21,1,2,A,,2017/4/27,,4
10,520,长航凤凰,长航凤凰股份有限公司,"Chang Jiang Shipping Group Phoenix Co., Ltd.",2,公用事业,F07,水上运输业,G55,水上运输业,1992/6/15,1993/10/25,1993/10/25,CNY,5,6,CNY,32400,CNY,1993/9/16,1,2,A,,2017/4/27,,4
10,521,美菱电器,合肥美菱股份有限公司,Hefei Meiling Company Limited,5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1992/12/31,1993/10/18,1993/10/18,CNY,3.8,4.8,CNY,30000,CNY,1993/8/30,1,2,A,200521,2017/4/27,,4
10,522,白云山A,广州白云山制药股份有限公司,"GUANGZHOU BAIYUNSHAN PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,1992/11/1,1993/11/8,1993/11/8,CNY,5.8,6.8,CNY,36000,CNY,1993/9/22,1,2,D,,2013/4/26,,4
10,523,广州浪奇,广州市浪奇实业股份有限公司,"Lonkey Industrial Co.Ltd., Guangzhou.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1978/6/20,1993/11/8,1993/11/8,CNY,5.9,6.9,CNY,20400,CNY,1993/9/22,1,2,A,,2017/4/27,,4
10,524,岭南控股,广州岭南集团控股股份有限公司,Guangzhou Lingnan Group Holdings Company Limited,6,商业,K32,旅馆业,H61,住宿业,1993/1/14,1993/11/18,1993/11/18,CNY,5.28,6.28,CNY,21000,CNY,1993/9/22,1,2,A,,2017/4/27,,4
10,525,红太阳,南京红太阳股份有限公司,"NANJING REDSUN CO., LTD.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1992/6/5,1993/10/28,1993/10/28,CNY,1.68,2.68,CNY,25000,CNY,1993/9/24,1,2,A,,2017/4/27,,4
10,526,*ST 紫学,厦门紫光学大股份有限公司,"XIAMEN UNIGROUP XUE CO.,LTD.",2,公用事业,K99,其他社会服务业,P82,教育,1992/11/22,1993/11/1,1993/11/1,CNY,1,2,CNY,24100,CNY,1992/9/21,1,2,A,,2017/6/15,,4
10,527,美的电器,广东美的电器股份有限公司,"GD Midea Holding Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1992/8/1,1993/11/12,1993/11/12,CNY,7.45,8.45,CNY,22770,CNY,1993/10/6,1,2,D,,2013/9/18,,4
10,528,柳工,广西柳工机械股份有限公司,"GUANGXI LIUGONG MACHINERY CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1993/11/8,1993/11/18,1993/11/18,CNY,3.2,4.2,CNY,50000,CNY,1993/10/15,1,2,A,,2017/4/27,,4
10,529,广弘控股,广东广弘控股股份有限公司,"Guangdong Guanghong Holdings Co., Ltd.",5,工业,C01,食品加工业,C13,农副食品加工业,1992/7/5,1993/11/18,1993/11/18,CNY,6.2,7.2,CNY,25500,CNY,1993/10/4,1,2,A,,2017/4/27,,4
10,530,大冷股份,大连冷冻机股份有限公司,"DALIAN REFRIGERATION CO., LTD.",5,工业,C71,普通机械制造业,C34,通用设备制造业,1993/11/28,1993/12/8,1993/12/8,CNY,2.5,3.5,CNY,30000,CNY,1993/10/18,1,2,A,200530,2017/4/27,,4
10,531,穗恒运A,广州恒运企业集团股份有限公司,Guangzhou Hengyun Enterprises Holding Ltd.,5,工业,D01,电力、蒸汽、热水的生产和供应业,D44,电力、热力生产和供应业,1992/11/30,1994/1/6,1994/1/6,CNY,3.8,4.8,CNY,21100,CNY,1993/10/20,1,2,A,,2017/7/27,,4
10,532,华金资本,珠海华金资本股份有限公司,"Zhuhai Huajin Capital Co., Ltd.",4,综合,M,综合类,S90,综合,1992/10/28,1994/1/3,1994/1/3,CNY,6.83,7.83,CNY,24700,CNY,1993/10/20,1,2,A,,2017/4/27,,4
10,533,万家乐,广东万家乐股份有限公司,"GUANGDONG MACRO CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1992/10/28,1994/1/3,1994/1/3,CNY,3.18,4.18,CNY,41200,CNY,1993/10/18,1,2,A,,2017/4/27,,4
10,534,万泽股份,万泽实业股份有限公司,"WEDGE INDUSTRIAL CO.,LTD.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1992/7/18,1994/1/10,1994/1/10,CNY,5.42,6.42,CNY,25930,CNY,1993/10/19,1,2,A,,2017/4/27,,4
10,535,*ST 猴王,猴王股份有限公司,"KMK Co., Ltd.",5,工业,C69,金属制品业,C33,金属制品业,1992/8/28,1993/11/30,1993/11/30,CNY,2.8,3.8,CNY,30000,CNY,1993/10/28,1,2,D,,2005/9/21,,4
10,536,华映科技,华映科技(集团)股份有限公司,"CPT TECHNOLOGY (GROUP) CO., LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,1981/12/28,1993/11/26,1993/11/26,CNY,0.68,1.68,CNY,33540,CNY,1993/10/13,1,2,A,,2017/4/27,,4
10,537,广宇发展,天津广宇发展股份有限公司,"Tianjin Guangyu Development Co., Ltd.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1992/4/24,1993/12/10,1993/12/10,CNY,2.68,3.68,CNY,33400,CNY,1993/10/25,1,2,A,,2017/8/25,,4
10,538,云南白药,云南白药集团股份有限公司,"Yunnan Baiyao Group Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,1993/11/30,1993/12/15,1993/12/15,CNY,2.38,3.38,CNY,20000,CNY,1993/11/6,1,2,A,,2017/4/27,,4
10,539,粤电力A,广东电力发展股份有限公司,"Guangdong Electric Power Development Co., Ltd.",5,工业,D01,电力、蒸汽、热水的生产和供应业,D44,电力、热力生产和供应业,1993/1/6,1993/11/26,1993/11/26,CNY,8.8,9.8,CNY,44000,CNY,1993/10/10,1,2,A,200539,2017/4/27,,4
10,540,中天金融,中天金融集团股份有限公司,Zhongtian Financial Group Company Limited,3,房地产,J01,房地产开发与经营业,K70,房地产业,1994/1/8,1994/2/2,1994/2/2,CNY,2.1,3.1,CNY,30000,CNY,1993/12/6,1,2,N,,2017/8/21,,4
10,541,佛山照明,佛山电器照明股份有限公司,"FOSHAN ELECTRICAL AND LIGHTING CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1992/10/20,1993/11/23,1993/11/23,CNY,9.23,10.23,CNY,19300,CNY,1993/10/6,1,2,A,200541,2017/4/27,,4
10,542,TCL通讯,TCL通讯设备股份有限公司,"TCL Communication Equipment Co., Ltd.",5,工业,G81,通信及相关设备制造业,C39,计算机、通信和其他电子设备制造业,1992/10/15,1993/12/1,1993/12/1,CNY,5.5,6.5,CNY,17800,CNY,1993/10/18,1,2,D,,2004/1/13,,4
10,543,皖能电力,安徽省皖能股份有限公司,"An Hui Wenergy Co., Ltd.",5,工业,D01,电力、蒸汽、热水的生产和供应业,D44,电力、热力生产和供应业,1993/12/13,1993/12/20,1993/12/20,CNY,1.5,2.5,CNY,230000,CNY,1993/10/8,1,2,A,,2017/4/27,,4
10,544,中原环保,中原环保股份有限公司,"Zhongyuan Environment-protection Co., Ltd.",2,公用事业,D05,自来水的生产和供应业,D46,水的生产和供应业,1993/12/1,1993/12/8,1993/12/8,CNY,2.5,3.5,CNY,45000,CNY,1993/10/25,1,2,A,,2017/4/27,,4
10,545,金浦钛业,金浦钛业股份有限公司,"GPRO TITANIUM INDUSTRY CO.,LTD",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1992/8/15,1993/12/15,1993/12/15,CNY,4,5,CNY,30000,CNY,1993/11/12,1,2,A,,2017/4/27,,4
10,546,金圆股份,金圆水泥股份有限公司,"Jinyuan Cement Co.,Ltd",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,1993/7/15,1993/12/15,1993/12/15,CNY,3,4,CNY,27000,CNY,1993/11/10,1,2,A,,2017/4/27,,4
10,547,航天发展,航天工业发展股份有限公司,"Addsino Co.,Ltd",5,工业,G81,通信及相关设备制造业,C39,计算机、通信和其他电子设备制造业,1993/11/23,1993/11/30,1993/11/30,CNY,1.38,2.38,CNY,22000,CNY,1993/10/13,1,2,A,,2017/4/27,,4
10,548,湖南投资,湖南投资集团股份有限公司,"Hunan Investment Group Co., Ltd.",2,公用事业,F03,公路运输业,G54,道路运输业,1993/12/7,1993/12/20,1993/12/20,CNY,1.88,2.88,CNY,66000,CNY,1993/10/27,1,2,A,,2017/4/27,,4
10,549,S 湘火炬,湘火炬汽车集团股份有限公司,"Torch Automobile Group Co., Ltd.",5,工业,C75,交通运输设备制造业,C36,汽车制造业,1993/12/17,1993/12/20,1993/12/20,CNY,1.28,2.28,CNY,34000,CNY,1993/10/27,1,2,D,,2007/4/27,,4
10,550,江铃汽车,江铃汽车股份有限公司,"Jiangling Motors Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,1993/11/28,1993/12/1,1993/12/1,CNY,2.6,3.6,CNY,98000,CNY,1993/10/20,1,2,A,200550,2017/4/27,,4
10,551,创元科技,创元科技股份有限公司,"Create Technology and Science Co., Ltd.",4,综合,M,综合类,S90,综合,1993/12/22,1994/1/6,1994/1/6,CNY,3.6,4.6,CNY,30000,CNY,1993/11/27,1,2,A,,2017/4/27,,4
10,552,靖远煤电,甘肃靖远煤电股份有限公司,"GANSU JINGYUAN COAL INDUSTRY AND ELECTRICITY POWER CO., LTD.",5,工业,B01,煤炭采选业,B06,煤炭开采和洗选业,1993/12/16,1994/1/6,1994/1/6,CNY,2,3,CNY,46000,CNY,1993/11/17,1,2,A,,2017/4/27,,4
10,553,沙隆达A,湖北沙隆达股份有限公司,"Hubei Sanonda Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1992/9/30,1993/12/3,1993/12/3,CNY,2.1,3.1,CNY,30000,CNY,1993/10/28,1,2,A,200553,2017/6/2,,4
10,554,泰山石油,中国石化山东泰山石油股份有限公司,"SINOPEC SHANDONG TAISHAN PETROLEUM CO., LTD.",6,商业,H03,能源、材料和机械电子设备批发业,F51,批发业,1993/3/30,1993/12/15,1993/12/15,CNY,4,5,CNY,52000,CNY,1992/12/8,1,2,A,,2017/4/27,,4
10,555,神州信息,神州数码信息服务股份有限公司,Digital China Information Service Company Ltd.,2,公用事业,L20,信息传播服务业,I65,软件和信息技术服务业,1993/7/15,1994/4/8,1994/4/8,CNY,2,3,CNY,20000,CNY,1993/12/6,1,2,N,,2017/7/5,,4
10,556,PT 南洋,南洋航运集团股份有限公司,"Nanyang Shipping Group Stock Holding Co., Ltd.",2,公用事业,F07,水上运输业,G55,水上运输业,1992/12/16,1994/5/25,1994/5/25,CNY,4.5,5.5,CNY,25000,CNY,1994/1/10,1,2,D,,2002/5/29,,4
10,557,西部创业,宁夏西部创业实业股份有限公司,"Ningxia Western Venture Industrial Co., Ltd.",2,公用事业,F01,铁路运输业,G53,铁路运输业,1993/11/15,1994/6/17,1994/6/17,CNY,2.98,3.98,CNY,30000,CNY,1993/12/21,1,2,A,,2017/9/11,,4
10,558,莱茵体育,莱茵达体育发展股份有限公司,"LANDER SPORTS DEVELOPMENT CO.,LTD.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1988/3/31,1994/5/9,1994/5/9,CNY,2.68,3.68,CNY,20000,CNY,1993/12/11,1,2,A,,2017/4/27,,4
10,559,万向钱潮,万向钱潮股份有限公司,"WANXIANG QIANCHAO CO., LTD.",5,工业,C7505,汽车制造业,C36,汽车制造业,1994/1/8,1994/1/10,1994/1/10,CNY,2.8,3.8,CNY,30000,CNY,1993/11/17,1,2,A,,2017/4/27,,4
10,560,昆百大A,昆明百货大楼(集团)股份有限公司,"Kunming Sinobright(Group) Co., Ltd.",6,商业,H11,零售业,F52,零售业,1992/11/30,1994/2/2,1994/2/2,CNY,2.96,3.96,CNY,30000,CNY,1993/12/3,1,2,N,,2017/9/29,,4
10,561,烽火电子,陕西烽火电子股份有限公司,"SHAANXI FENGHUO ELECTRONICS CO., LTD.",5,工业,G8101,通信设备制造业,C39,计算机、通信和其他电子设备制造业,1992/9/15,1994/5/9,1994/5/9,CNY,3.55,4.55,CNY,50000,CNY,1993/12/23,1,2,A,,2017/4/27,,4
10,562,宏源证券,宏源证券股份有限公司,"Hong Yuan Securities Co., Ltd.",1,金融,I21,证券、期货业,J67,资本市场服务,1993/12/28,1994/2/2,1994/2/2,CNY,1.2,2.2,CNY,50000,CNY,1993/4/21,1,2,D,,2015/1/26,,4
10,563,陕国投A,陕西省国际信托股份有限公司,"Shaanxi International Trust Co., Ltd.",1,金融,I31,金融信托业,J69,其他金融业,1984/11/27,1994/1/10,1994/1/10,CNY,1,2,CNY,50000,CNY,1992/6/2,1,2,A,,2017/6/27,,4
10,564,供销大集,供销大集集团股份有限公司,"CCOOP GROUP CO., LTD.",6,商业,H11,零售业,F52,零售业,1992/8/8,1994/1/10,1994/1/10,CNY,1.5,2.5,CNY,40000,CNY,1992/6/1,1,2,A,,2017/4/27,,4
10,565,渝三峡A,重庆三峡油漆股份有限公司,"Chongqing Sanxia Paints Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1992/5/11,1994/4/8,1994/4/8,CNY,2.7,3.7,CNY,14500,CNY,1994/2/16,1,2,A,,2017/4/27,,4
10,566,海南海药,海南海药股份有限公司,"HAINAN HAIYAO CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,1992/12/30,1994/5/25,1994/5/25,CNY,4.8,5.8,CNY,25000,CNY,1994/1/10,1,2,A,,2017/6/12,,4
10,567,海德股份,海南海德实业股份有限公司,"Hainan Haide Industry Co., Ltd.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1992/12/30,1994/5/25,1994/5/25,CNY,4.95,5.95,CNY,15000,CNY,1994/1/10,1,2,A,,2017/4/27,,4
10,568,泸州老窖,泸州老窖股份有限公司,"Luzhou Lao Jiao Co., Ltd.",5,工业,C05,饮料制造业,C15,酒、饮料和精制茶制造业,1993/9/20,1994/5/9,1994/5/9,CNY,4.83,5.83,CNY,21880,CNY,1994/2/21,1,2,A,,2017/4/27,,4
10,569,长城股份,攀钢集团四川长城特殊钢股份有限公司,Pan Gang Group Sichuan Changcheng Special Steel Company Limited,5,工业,C65,黑色金属冶炼及压延加工业,C31,黑色金属冶炼及压延加工业,1988/8/28,1994/4/25,1994/4/25,CNY,0,100,CNY,300,CNY,1992/12/21,100,2,D,,2009/5/6,,4
10,570,苏常柴A,常柴股份有限公司,"Changchai Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,1994/5/6,1994/7/1,1994/7/1,CNY,2.9,3.9,CNY,40000,CNY,1994/3/15,1,2,A,200570,2017/4/27,,4
10,571,新大洲A,新大洲控股股份有限公司,"SUNDIRO HOLDING CO., LTD.",5,工业,B01,煤炭采选业,B06,煤炭开采和洗选业,1992/9/9,1994/5/25,1994/5/25,CNY,5,6,CNY,20000,CNY,1994/1/10,1,2,A,,2017/8/14,,4
10,572,海马汽车,海马汽车集团股份有限公司,"Haima Automobile Group Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,1993/1/27,1994/8/8,1994/8/8,CNY,5.68,6.68,CNY,25000,CNY,1994/6/25,1,2,A,,2017/4/27,,4
10,573,粤宏远A,东莞宏远工业区股份有限公司,Dongguan Winnerway Industry Zone Ltd.,3,房地产,J01,房地产开发与经营业,K70,房地产业,1992/5/8,1994/8/15,1994/8/15,CNY,5.38,6.38,CNY,18000,CNY,1994/7/20,1,2,A,,2017/4/27,,4
